file,label,card_id,batch_id,sample_count,mean,std,rms,mean_abs,centered_mean_abs,median,mad_median,q05,q25,q75,q95,iqr,skewness,kurtosis_excess,amplitude_entropy,clip_pos_frac,clip_neg_frac,clip_total_frac,near_zero_frac,abs_gt_32_frac,abs_gt_64_frac,abs_gt_96_frac,active_frac_0_5std,active_frac_1std,active_frac_2std,d1_rms,d1_mean_abs,norm_d1_rms,norm_d1_mean_abs,norm_d2_rms,d1_abs_q50,d1_abs_q90,d1_abs_q95,d1_zero_frac,d1_gt_16_frac,d1_gt_32_frac,d1_gt_64_frac,zcr_centered,slope_change_rate,autocorr_1,autocorr_2,autocorr_4,autocorr_8,autocorr_16,autocorr_32,autocorr_64,autocorr_128,lagdiff_norm_2,lagdiff_norm_4,lagdiff_norm_8,lagdiff_norm_16,lagdiff_norm_32,local_rms_cv,local_abs_cv,energy_time_center,energy_time_spread,energy_first_half_frac,active_runs_per_ksample,active_longest_frac,spec_centroid_norm,spec_bandwidth_norm,spec_entropy,spec_flatness,spec_rolloff50_norm,spec_rolloff85_norm,spec_rolloff95_norm,spec_peak_norm,band_000_010k_frac,band_010_030k_frac,band_030_060k_frac,band_060_090k_frac,band_090_130k_frac,band_130_200k_frac,band_200_350k_frac,band_350_600k_frac,band_600_nyquist_frac,spec_low_mid_log_ratio,spec_high_low_log_ratio
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015613346441Z-48d1054f.pm3,formal,lxj,lxj,36243,-10.796760753800735,19.055896602168655,21.90199164659129,14.016803244764507,9.943200574611014,-11.0,8.0,-26.0,-20.0,-3.0,0.0,17.0,3.6774315801428195,34.407792889824144,0.6042527661151038,0.0116436277350109,0.0027315619567916563,0.014375189691802555,0.3087768672571255,0.018569102999199845,0.017106751648594213,0.015478851088486052,0.4091272797505725,0.02011422895455674,0.01821041304527771,15.019845966594247,1.657910711329397,0.7881993841677811,0.08700250352642648,1.460949101692788,0.0,1.0,1.0,0.5644004194029028,0.009878042050659456,0.008360465757960378,0.006208266651950775,0.017410738921693064,0.1556524378466378,0.6891536152235374,0.8243903937850271,0.8105798896108103,0.7737609545267988,0.7139309278452608,0.5832542779312663,0.31541481351055395,-0.17666295597469595,0.592223958278532,0.6146427752254097,0.6707955097577406,0.754204076018349,0.9103273507059735,0.8330311922794874,0.46865909643235076,0.17529417284108648,0.22284134261310698,0.8897907087035226,0.7173799078442734,0.004773335540656127,0.13649156503682158,0.29034954983992683,0.5760604038615902,0.13947869163253543,0.005859375,0.478515625,0.9130859375,0.005859375,0.7296966642880316,0.06914108082567011,0.011885362491282659,0.006205125947004912,0.005089199672622014,0.004308480090889236,0.015547642099076046,0.053854755855411454,0.10427168873001187,3.4888649454136127,-1.6421562544088384
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015626693082Z-fb1a95ed.pm3,formal,lxj,lxj,36243,-10.99782026874155,19.83893900966476,22.683376108788142,14.17686173881853,10.134267787356356,-11.0,8.0,-26.0,-20.0,-3.0,0.0,17.0,2.803561350999416,32.23247232767396,0.6005490912765646,0.0116436277350109,0.005932180007173799,0.017575807742184698,0.31175675302817096,0.019672764395883342,0.01865187760395111,0.01810004690560936,0.40954115277432884,0.020445327373561792,0.019314074441961208,24.89787595638999,3.055929584460019,1.255000378007146,0.15403694637960674,2.3274986009180707,0.0,1.0,1.0,0.5638209811820539,0.01216820263782352,0.011450802935820318,0.011147287677280503,0.024722697422879532,0.16511685659887973,0.21198254900486116,0.5581370261462474,0.5024112204193965,0.4390057808967405,0.43809418096245634,0.32302153975564923,0.19254335406121664,-0.07077432670423699,0.9396041688191364,0.9966960417703115,1.0575071104442901,1.0584117065903311,1.1619784154750736,0.9312202744027581,0.5854434705774434,0.19714979524884252,0.2036768480889638,0.8991182833249536,0.6346053030930111,0.004856110145407389,0.3670802537741669,0.39126051398428535,0.7633038735116437,0.34072607923295484,0.0966796875,0.87109375,0.9755859375,0.00537109375,0.4188668279859991,0.05471342223836708,0.02038207795516106,0.008045419166355946,0.009337047537983537,0.007935652521797757,0.03927416233863224,0.14829146164878942,0.29315392860691386,2.183545835164871,-0.12856123151875104
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015635913960Z-d57d8e78.pm3,formal,lxj,lxj,36243,-12.630383798250696,19.520030979785712,23.249907620094056,15.319234058990702,10.12335161904585,-13.0,9.0,-27.0,-22.0,-5.0,-1.0,17.0,2.0960038536625616,32.299440411387785,0.6106523651975164,0.009767403360648953,0.007422122892696521,0.017189526253345473,0.26871395855751457,0.019396849046712468,0.01840355378969732,0.017713765416770135,0.38975802223877715,0.020500510443395965,0.01947962365146373,28.31501023567787,3.834391038022184,1.450561746802551,0.19643365535602636,2.683899917995061,0.0,1.0,1.0,0.5312344793333701,0.015286132111914354,0.014623917002372937,0.014265217151371338,0.028309695932895534,0.1714632598438233,-0.052781055728736495,0.39279526110680524,0.30099893392274296,0.3184353127441885,0.307071508277035,0.24129613481047146,0.1410065196534919,-0.09489476556398535,1.1014478575747542,1.1812945484793218,1.1656226967372316,1.1753848930075872,1.2301190321071145,0.9105048051026059,0.5616792982782769,0.1984949034820728,0.2075758640831802,0.8953624301284132,0.5518306983417488,0.004773335540656127,0.5048332235457119,0.374667589712245,0.8275470970157212,0.4029951565300186,0.6337890625,0.91015625,0.982421875,0.00537109375,0.2655071312267282,0.02655281034353884,0.015369913510100032,0.007413489778509393,0.008249636779188042,0.007119611338008831,0.04656499224110579,0.20983047216563772,0.41339194261718326,1.6260020144138823,0.6828282639325824
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015638609370Z-990cb84c.pm3,formal,lxj,lxj,36243,-11.38272218083492,19.75974688781708,22.803814622046637,15.011284937781088,10.176590995692637,-12.0,8.0,-27.0,-21.0,-4.0,-1.0,17.0,3.97440979239742,33.11682819715034,0.6104843381407589,0.012968021411031096,0.0026211958171233067,0.015589217228154402,0.2791711502910907,0.018872609883287806,0.01776894848660431,0.01683083629942334,0.36299423336920233,0.020555693513230142,0.01865187760395111,16.08246349722289,1.7025274543347497,0.8139002786082534,0.08616139994103099,1.4992141858242882,0.0,1.0,1.0,0.5448926659676618,0.007532696871033607,0.006677335687875945,0.005959935985872744,0.019452568842779096,0.16453740238955877,0.6685663376645863,0.7986547850456975,0.7995196157004282,0.7764537496435948,0.7143428543888157,0.5631573421813804,0.3616875866021221,-0.05310538295144003,0.6341644844821304,0.6323900351186992,0.6669149987017069,0.7537971199703245,0.9321387672852828,0.8624838430941902,0.5074903602178776,0.17155385858026573,0.21813173638504058,0.8950947099868043,0.5794222332588362,0.004773335540656127,0.17198714351797711,0.3167781153187866,0.6195021458155439,0.1831571762960869,0.005859375,0.62939453125,0.95263671875,0.005859375,0.6759594478756099,0.06375358107310444,0.016003728859514565,0.005808002131240201,0.005631509999117885,0.007996881357210795,0.01970021965586783,0.07217799496903617,0.13296863407929832,3.128906468822132,-1.3115976993873613
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015643348394Z-feb75409.pm3,formal,lxj,lxj,36243,-11.38595039042022,19.774451317843056,22.818168007420212,15.015671991832905,10.17909006415764,-12.0,8.0,-27.0,-21.0,-4.0,-1.0,17.0,3.968657311003508,33.0851204141566,0.6110815677687873,0.012995612945948183,0.002786745026625831,0.015782357972574015,0.27859172805783183,0.019093342162624507,0.01776894848660431,0.016748061694672075,0.3634081063929586,0.020417735838644705,0.01873465220870237,15.818010403356318,1.6700789139672203,0.7999215831128155,0.08445639715223148,1.4506235494016342,0.0,1.0,1.0,0.5437061972297335,0.007394735389879146,0.006677335687875945,0.005739197616025605,0.019452568842779096,0.16219199249468833,0.6798529906257825,0.7720717684358781,0.8080640268549887,0.7667780314513739,0.7242250778115932,0.5822300555634473,0.3650845116582089,-0.05115869039351388,0.6747296486892231,0.6187656819300505,0.6811904802833288,0.7406375506582251,0.911564986366245,0.8667925548910878,0.511719808533753,0.17142976474976562,0.21817170353836368,0.8951206943162183,0.6621968380100984,0.004773335540656127,0.16557035395215516,0.30466037187718736,0.6202426685096641,0.18211646951054428,0.005859375,0.59423828125,0.91552734375,0.005859375,0.6756914317844742,0.06346730255727503,0.016682179091553995,0.005882150916979935,0.0053159311646043764,0.005589979500602408,0.022373962528356887,0.09662042280199712,0.10837663965415606,3.130630251332901,-1.3125874074607065
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015648322183Z-74391b45.pm3,formal,lxj,lxj,36243,-11.814502110752422,19.585885942961514,22.87333356324939,14.59065198797009,10.119557293102833,-12.0,8.0,-26.0,-21.0,-4.0,0.0,17.0,2.0861794666410978,31.77037822187146,0.6054305583894727,0.009546671081312253,0.007394531357779433,0.016941202439091686,0.2961123527301824,0.020003862814888394,0.018900201418204896,0.017934497696106836,0.4276136081450211,0.020721242722732666,0.019672764395883342,28.321593029934146,3.808067987417913,1.446020522758734,0.19442919245562135,2.690210829727035,0.0,1.0,1.0,0.5408090061254898,0.015313724408145246,0.014403178632525798,0.014016886485293307,0.027206004083659842,0.16536519411716014,-0.046178678815401525,0.4361637108381287,0.37917365430540334,0.3134150402140298,0.32462092751403404,0.23046980685448468,0.1192453037641669,-0.09350249733673201,1.0614169736798662,1.1133314040704891,1.1700156811637974,1.1605090380344185,1.2389655393587333,0.921506679012661,0.5776344616958926,0.1987120657070129,0.2059930267032737,0.8966401455145959,0.5518306983417488,0.004800927075573214,0.5112424670965428,0.3810308903980874,0.8319522694011191,0.42600771760518813,0.61865234375,0.93212890625,0.98486328125,0.00537109375,0.2556859803693836,0.027342610780157706,0.020650425635184034,0.006599739752156418,0.009628571045695004,0.012074744034966226,0.046569163685820376,0.18966128160664308,0.43178748308999354,1.5139643689975144,0.694582361348967
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015651166180Z-38626c07.pm3,formal,lxj,lxj,36243,-11.588720580525894,19.283476890916013,22.497798241072314,14.49791683911376,10.017195299136642,-12.0,8.0,-26.0,-21.0,-4.0,0.0,17.0,2.92208388511596,33.647681359232585,0.6051369012202905,0.011009022431917887,0.004607786331153602,0.015616808763071489,0.29542256435725517,0.01884501834837072,0.017741356951687222,0.016941202439091686,0.3755483817564771,0.019562398256214992,0.018486328394448585,22.801487708712976,2.737542078251752,1.182436540759629,0.14196309585339056,2.1943987768874815,0.0,1.0,1.0,0.5480657800342145,0.011726725898129241,0.011009326196126042,0.010236741901661055,0.023315490315104024,0.15636985734389228,0.3004424887765307,0.6107705142445508,0.570614818344768,0.5249510866113078,0.5064398394182849,0.36702019052086465,0.19288029537058027,-0.11822580290696254,0.8816989380192617,0.9254295153424865,0.9720610380563559,0.9907865219042354,1.1222048035980925,0.8554234299676665,0.491331967647654,0.17491488456634874,0.21952994035896994,0.8927149147035819,0.6346053030930111,0.004828518610490302,0.3585332141672168,0.39394754396892484,0.7511446368683632,0.31267458070520265,0.03759765625,0.88623046875,0.97998046875,0.00537109375,0.45304517814193507,0.045925724509062765,0.014801947419157035,0.005487715660416568,0.00788604896803119,0.007107404904739731,0.03164677446081794,0.13541698461769483,0.29868222131814504,2.409942372900098,-0.17913271752519494
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015657118919Z-8d1a3433.pm3,formal,lxj,lxj,36243,-11.806197058742377,19.224723922117818,22.560503072216857,14.30941147256022,10.006149105061223,-12.0,8.0,-26.0,-20.0,-4.0,0.0,16.0,1.884699982510216,32.82913213283208,0.6034378523657777,0.00938112187180973,0.007394531357779433,0.01677565322958916,0.30320337720387386,0.01970035593080043,0.018320779184946057,0.017161934718428386,0.43015202935739316,0.02033496123389344,0.01906575062770742,26.932915411526245,3.512333756415209,1.4009519991358754,0.18269878780284124,2.6060015071969573,0.0,1.0,1.0,0.5555708846090172,0.015258539815683462,0.014485955521218476,0.013051156117212075,0.025219358755035594,0.16448221627438536,0.017984731439569773,0.46977191819546776,0.47280995910487766,0.4009451853410076,0.4279121536768045,0.2628813885466606,0.1173948299745513,-0.13688492555148637,1.029259631240559,1.0258850455564077,1.09278085970935,1.0679798128800924,1.2124737417295224,0.9054779336545938,0.5556014387023941,0.20001918010945025,0.20865411449661936,0.893901157740042,0.7449714427613608,0.004773335540656127,0.48848791521650303,0.39420712050048623,0.7987663158548618,0.3771039028423097,0.57177734375,0.9697265625,0.99755859375,0.00537109375,0.2950049553458989,0.030121714202098953,0.014914987155459447,0.008437343169637204,0.0074294878751395765,0.009704557224895114,0.04597130903088904,0.19127447530007427,0.39714117069590754,1.7087723522905225,0.5238556093491781
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015730478259Z-89ca3eb0.pm3,formal,lxj,lxj,36243,-11.524018431145324,19.94403078445084,23.034047944998726,14.42488204618823,10.199489926363947,-12.0,8.0,-26.0,-20.0,-4.0,0.0,16.0,2.1615113468630214,31.333003510804367,0.6018546515437734,0.010760698617664101,0.007422122892696521,0.01818282151036062,0.3059073476257484,0.02033496123389344,0.01950721518638082,0.018817426813453633,0.3803769003669674,0.02066605965289849,0.02003145434980548,29.900002574665656,4.058716406379339,1.4991955687301128,0.2035053219805334,2.8036838931133365,0.0,1.0,1.0,0.5523425859500027,0.015424093593068814,0.0147618784835274,0.014403178632525798,0.02797858837812483,0.1606743743274192,-0.12451134587793415,0.4344528227552455,0.3468238113388847,0.2806497989797808,0.347668202857112,0.21382783912734513,0.10330759458393872,-0.1175208233549502,1.0629584090373023,1.141860333604975,1.197267665082296,1.140153772176049,1.2519150076170054,0.936059844812475,0.5917507381839463,0.1953786756337264,0.20280849042922663,0.9005646754335801,0.3035068840879618,0.004856110145407389,0.5504361674697066,0.37855896441802467,0.8314680730263122,0.4089784500839766,0.67529296875,0.94482421875,0.99169921875,0.00537109375,0.23180943161547318,0.02284767955223737,0.013349195590828911,0.007405831691271228,0.009390868991055179,0.010404921467313179,0.04658258355471929,0.18450658963202857,0.4737028979050731,1.4228973501601265,0.8712545897407469
C:\Users\李\Desktop\WorkDocument\Grade3-b\Singapore\rrg_other\client\fingerprint_data\lxj\stages\auth_a\formal-20260724T015735658680Z-266405a4.pm3,formal,lxj,lxj,36243,-11.594238887509313,19.62313226662956,22.792404334213437,14.351957619402368,10.126030841361413,-12.0,8.0,-26.0,-20.0,-4.0,0.0,16.0,2.014633919164672,31.868195247528675,0.6028174612443628,0.00990536103523439,0.007642855172033221,0.01754821620726761,0.30535551692740664,0.020003862814888394,0.01873465220870237,0.018072455370692273,0.3810115056700604,0.02047291890847888,0.019755539000634606,28.621558572912345,3.8466144252524694,1.4585621797792805,0.19602448645743945,2.6957097545224746,0.0,1.0,1.0,0.5535566469841621,0.015175762926990783,0.014485955521218476,0.014127255670216875,0.027757850008277688,0.1554041003283574,-0.06440507724385432,0.37781417678585644,0.3344865220735376,0.32463765975332015,0.2967466500506972,0.21223193817167788,0.0942508359057199,-0.11693962606846192,1.114875048862143,1.152546181292161,1.1599786677781094,1.1836977742478776,1.2530524941149441,0.9209615540733049,0.5754837826612517,0.1973394121272814,0.20564912133783209,0.8973170917912141,0.5242391634246613,0.004883701680324476,0.5176908318699446,0.3735962932093973,0.8327567703479557,0.42264444141446905,0.62255859375,0.92822265625,0.99169921875,0.00537109375,0.24451152029662668,0.028080564421524914,0.014615407553940115,0.0059050156239540685,0.00891704987346075,0.009810326738670414,0.05343336543096568,0.2066430261178458,0.42808372394301153,1.4016603622923611,0.7726380701074105
